output is 
81673 0.792157 0.792157
81674 0.792157 0.792157
81675 0.807843 0.807843
81676 0.796079 0.796079
81677 0.792157 0.792157
81678 0.847059 0.847059
81679 0.831373 0.831373
81680 0.827451 0.827451
81681 0.870588 0.870588
81682 0.878431 0.878431
81683 0.854902 0.854902
81684 0.905882 0.905882
81685 0.909804 0.909804
81686 0.886275 0.886275
81687 0.819608 0.819608
81688 0.823529 0.823529
81689 0.807843 0.807843
81690 0.737255 0.737255
81691 0.737255 0.737255
81692 0.729412 0.729412
81693 0.788235 0.788235
81694 0.788235 0.788235
81695 0.780392 0.780392
81696 0.831373 0.831373
81697 0.831373 0.831373
81698 0.827451 0.827451
81699 0.847059 0.847059
81700 0.847059 0.847059
81701 0.835294 0.835294
81702 0.858824 0.858824
81703 0.854902 0.854902
81704 0.843137 0.843137
81705 0.807843 0.807843
81706 0.803922 0.803922
81707 0.796079 0.796079
81708 0.780392 0.780392
81709 0.780392 0.780392
81710 0.772549 0.772549
81711 0.752941 0.752941
81712 0.74902 0.74902
81713 0.741176 0.741176
81714 0.72549 0.72549
81715 0.737255 0.737255
81716 0.756863 0.756863
81717 0.670588 0.670588
81718 0.698039 0.698039
81719 0.729412 0.729412
81720 0.682353 0.682353
81721 0.713726 0.713726
81722 0.737255 0.737255
81723 0.67451 0.67451
81724 0.709804 0.709804
81725 0.733333 0.733333
81726 0.639216 0.639216
81727 0.678431 0.678431
81728 0.698039 0.698039
81729 0.698039 0.698039
81730 0.733333 0.733333
81731 0.74902 0.74902
81732 0.729412 0.729412
81733 0.74902 0.74902
81734 0.752941 0.752941
81735 0.717647 0.717647
81736 0.733333 0.733333
81737 0.733333 0.733333
81738 0.701961 0.701961
81739 0.713726 0.713726
81740 0.709804 0.709804
81741 0.741176 0.741176
81742 0.745098 0.745098
81743 0.733333 0.733333
81744 0.698039 0.698039
81745 0.705882 0.705882
81746 0.682353 0.682353
81747 0.772549 0.772549
81748 0.780392 0.780392
81749 0.756863 0.756863
81750 0.788235 0.788235
81751 0.788235 0.788235
81752 0.780392 0.780392
81753 0.796079 0.796079
81754 0.796079 0.796079
81755 0.792157 0.792157
81756 0.835294 0.835294
81757 0.839216 0.839216
81758 0.831373 0.831373
81759 0.8 0.8
81760 0.807843 0.807843
81761 0.796079 0.796079
81762 0.792157 0.792157
81763 0.796079 0.796079
81764 0.792157 0.792157
81765 0.803922 0.803922
81766 0.815686 0.815686
81767 0.803922 0.803922
81768 0.8 0.8
81769 0.807843 0.807843
81770 0.796079 0.796079
81771 0.8 0.8
81772 0.807843 0.807843
81773 0.796079 0.796079
81774 0.745098 0.745098
81775 0.752941 0.752941
81776 0.737255 0.737255
81777 0.701961 0.701961
81778 0.709804 0.709804
81779 0.694118 0.694118
81780 0.713726 0.713726
81781 0.721569 0.721569
81782 0.701961 0.701961
81783 0.760784 0.760784
81784 0.768628 0.768628
81785 0.752941 0.752941
81786 0.831373 0.831373
81787 0.835294 0.835294
81788 0.819608 0.819608
81789 0.768628 0.768628
81790 0.768628 0.768628
81791 0.74902 0.74902
81792 0.741176 0.741176
81793 0.745098 0.745098
81794 0.729412 0.729412
81795 0.807843 0.807843
81796 0.819608 0.819608
81797 0.815686 0.815686
81798 0.803922 0.803922
81799 0.819608 0.819608
81800 0.815686 0.815686
81801 0.796079 0.796079
81802 0.803922 0.803922
81803 0.772549 0.772549
81804 0.760784 0.760784
81805 0.768628 0.768628
81806 0.745098 0.745098
81807 0.756863 0.756863
81808 0.760784 0.760784
81809 0.74902 0.74902
81810 0.752941 0.752941
81811 0.752941 0.752941
81812 0.741176 0.741176
81813 0.8 0.8
81814 0.796079 0.796079
81815 0.776471 0.776471
81816 0.847059 0.847059
81817 0.847059 0.847059
81818 0.827451 0.827451
81819 0.85098 0.85098
81820 0.854902 0.854902
81821 0.839216 0.839216
81822 0.847059 0.847059
81823 0.854902 0.854902
81824 0.831373 0.831373
81825 0.85098 0.85098
81826 0.862745 0.862745
81827 0.839216 0.839216
81828 0.831373 0.831373
81829 0.839216 0.839216
81830 0.827451 0.827451
81831 0.815686 0.815686
81832 0.823529 0.823529
81833 0.823529 0.823529
81834 0.803922 0.803922
81835 0.819608 0.819608
81836 0.819608 0.819608
81837 0.807843 0.807843
81838 0.831373 0.831373
81839 0.831373 0.831373
81840 0.819608 0.819608
81841 0.839216 0.839216
81842 0.843137 0.843137
81843 0.803922 0.803922
81844 0.823529 0.823529
81845 0.831373 0.831373
81846 0.756863 0.756863
81847 0.776471 0.776471
81848 0.788235 0.788235
81849 0.756863 0.756863
81850 0.772549 0.772549
81851 0.780392 0.780392
81852 0.776471 0.776471
81853 0.784314 0.784314
81854 0.776471 0.776471
81855 0.780392 0.780392
81856 0.788235 0.788235
81857 0.780392 0.780392
81858 0.776471 0.776471
81859 0.780392 0.780392
81860 0.768628 0.768628
81861 0.780392 0.780392
81862 0.784314 0.784314
81863 0.768628 0.768628
81864 0.803922 0.803922
81865 0.803922 0.803922
81866 0.788235 0.788235
81867 0.819608 0.819608
81868 0.815686 0.815686
81869 0.796079 0.796079
81870 0.811765 0.811765
81871 0.807843 0.807843
81872 0.792157 0.792157
81873 0.827451 0.827451
81874 0.827451 0.827451
81875 0.811765 0.811765
81876 0.807843 0.807843
81877 0.807843 0.807843
81878 0.792157 0.792157
81879 0.823529 0.823529
81880 0.835294 0.835294
81881 0.823529 0.823529
81882 0.815686 0.815686
81883 0.823529 0.823529
81884 0.815686 0.815686
81885 0.756863 0.756863
81886 0.768628 0.768628
81887 0.768628 0.768628
81888 0.74902 0.74902
81889 0.764706 0.764706
81890 0.764706 0.764706
81891 0.74902 0.74902
81892 0.764706 0.764706
81893 0.764706 0.764706
81894 0.701961 0.701961
81895 0.717647 0.717647
81896 0.717647 0.717647
81897 0.701961 0.701961
81898 0.717647 0.717647
81899 0.721569 0.721569
81900 0.709804 0.709804
81901 0.72549 0.72549
81902 0.729412 0.729412
81903 0.737255 0.737255
81904 0.741176 0.741176
81905 0.741176 0.741176
81906 0.768628 0.768628
81907 0.776471 0.776471
81908 0.772549 0.772549
81909 0.792157 0.792157
81910 0.8 0.8
81911 0.8 0.8
81912 0.796079 0.796079
81913 0.807843 0.807843
81914 0.803922 0.803922
81915 0.827451 0.827451
81916 0.827451 0.827451
81917 0.815686 0.815686
81918 0.803922 0.803922
81919 0.811765 0.811765
81920 0.796079 0.796079
81921 0.835294 0.835294
81922 0.847059 0.847059
81923 0.831373 0.831373
81924 0.854902 0.854902
81925 0.85098 0.85098
81926 0.827451 0.827451
81927 0.729412 0.729412
81928 0.713726 0.713726
81929 0.682353 0.682353
81930 0.694118 0.694118
81931 0.678431 0.678431
81932 0.647059 0.647059
81933 0.654902 0.654902
81934 0.643137 0.643137
81935 0.615686 0.615686
81936 0.666667 0.666667
81937 0.65098 0.65098
81938 0.635294 0.635294
81939 0.682353 0.682353
81940 0.666667 0.666667
81941 0.654902 0.654902
81942 0.733333 0.733333
81943 0.729412 0.729412
81944 0.713726 0.713726
81945 0.721569 0.721569
81946 0.72549 0.72549
81947 0.705882 0.705882
81948 0.815686 0.815686
81949 0.819608 0.819608
81950 0.8 0.8
81951 0.780392 0.780392
81952 0.784314 0.784314
81953 0.764706 0.764706
81954 0.741176 0.741176
81955 0.745098 0.745098
81956 0.713726 0.713726
81957 0.772549 0.772549
81958 0.768628 0.768628
81959 0.74902 0.74902
81960 0.745098 0.745098
81961 0.74902 0.74902
81962 0.729412 0.729412
81963 0.756863 0.756863
81964 0.756863 0.756863
81965 0.74902 0.74902
81966 0.788235 0.788235
81967 0.792157 0.792157
81968 0.788235 0.788235
81969 0.780392 0.780392
81970 0.788235 0.788235
81971 0.780392 0.780392
81972 0.784314 0.784314
81973 0.792157 0.792157
81974 0.776471 0.776471
81975 0.678431 0.678431
81976 0.694118 0.694118
81977 0.67451 0.67451
81978 0.611765 0.611765
81979 0.631373 0.631373
81980 0.615686 0.615686
81981 0.678431 0.678431
81982 0.701961 0.701961
81983 0.690196 0.690196
81984 0.678431 0.678431
81985 0.701961 0.701961
81986 0.698039 0.698039
81987 0.713726 0.713726
81988 0.733333 0.733333
81989 0.729412 0.729412
81990 0.709804 0.709804
81991 0.713726 0.713726
81992 0.721569 0.721569
81993 0.705882 0.705882
81994 0.709804 0.709804
81995 0.709804 0.709804
81996 0.72549 0.72549
81997 0.721569 0.721569
81998 0.717647 0.717647
81999 0.647059 0.647059
82000 0.635294 0.635294
82001 0.623529 0.623529
82002 0.509804 0.509804
82003 0.498039 0.498039
82004 0.482353 0.482353
82005 0.529412 0.529412
82006 0.533333 0.533333
82007 0.513726 0.513726
82008 0.47451 0.47451
82009 0.47451 0.47451
82010 0.454902 0.454902
82011 0.47451 0.47451
82012 0.466667 0.466667
82013 0.443137 0.443137
82014 0.513726 0.513726
82015 0.513726 0.513726
82016 0.490196 0.490196
82017 0.52549 0.52549
82018 0.537255 0.537255
82019 0.529412 0.529412
82020 0.513726 0.513726
82021 0.52549 0.52549
82022 0.52549 0.52549
82023 0.560784 0.560784
82024 0.54902 0.54902
82025 0.545098 0.545098
82026 0.54902 0.54902
82027 0.545098 0.545098
82028 0.545098 0.545098
82029 0.541176 0.541176
82030 0.545098 0.545098
82031 0.54902 0.54902
82032 0.584314 0.584314
82033 0.6 0.6
82034 0.603922 0.603922
82035 0.568627 0.568627
82036 0.588235 0.588235
82037 0.596078 0.596078
82038 0.588235 0.588235
82039 0.603922 0.603922
82040 0.619608 0.619608
82041 0.596078 0.596078
82042 0.611765 0.611765
82043 0.623529 0.623529
82044 0.596078 0.596078
82045 0.611765 0.611765
82046 0.619608 0.619608
82047 0.627451 0.627451
82048 0.643137 0.643137
82049 0.65098 0.65098
82050 0.627451 0.627451
82051 0.639216 0.639216
82052 0.643137 0.643137
82053 0.603922 0.603922
82054 0.615686 0.615686
82055 0.623529 0.623529
82056 0.584314 0.584314
82057 0.596078 0.596078
82058 0.615686 0.615686
82059 0.556863 0.556863
82060 0.572549 0.572549
82061 0.592157 0.592157
82062 0.529412 0.529412
82063 0.54902 0.54902
82064 0.572549 0.572549
82065 0.533333 0.533333
82066 0.552941 0.552941
82067 0.580392 0.580392
82068 0.52549 0.52549
82069 0.54902 0.54902
82070 0.580392 0.580392
82071 0.52549 0.52549
82072 0.552941 0.552941
82073 0.584314 0.584314
82074 0.529412 0.529412
82075 0.556863 0.556863
82076 0.576471 0.576471
82077 0.529412 0.529412
82078 0.564706 0.564706
82079 0.576471 0.576471
82080 0.552941 0.552941
82081 0.584314 0.584314
82082 0.592157 0.592157
82083 0.572549 0.572549
82084 0.603922 0.603922
82085 0.611765 0.611765
82086 0.560784 0.560784
82087 0.596078 0.596078
82088 0.592157 0.592157
82089 0.509804 0.509804
82090 0.541176 0.541176
82091 0.545098 0.545098
82092 0.521569 0.521569
82093 0.560784 0.560784
82094 0.568627 0.568627
82095 0.552941 0.552941
82096 0.596078 0.596078
82097 0.6 0.6
82098 0.568627 0.568627
82099 0.611765 0.611765
82100 0.619608 0.619608
82101 0.545098 0.545098
82102 0.584314 0.584314
82103 0.592157 0.592157
82104 0.529412 0.529412
82105 0.576471 0.576471
82106 0.580392 0.580392
82107 0.533333 0.533333
82108 0.560784 0.560784
82109 0.580392 0.580392
82110 0.541176 0.541176
82111 0.568627 0.568627
82112 0.588235 0.588235
82113 0.537255 0.537255
82114 0.564706 0.564706
82115 0.580392 0.580392
82116 0.560784 0.560784
82117 0.576471 0.576471
82118 0.588235 0.588235
82119 0.615686 0.615686
82120 0.639216 0.639216
82121 0.643137 0.643137
82122 0.615686 0.615686
82123 0.631373 0.631373
82124 0.635294 0.635294
82125 0.592157 0.592157
82126 0.603922 0.603922
82127 0.6 0.6
82128 0.607843 0.607843
82129 0.623529 0.623529
82130 0.611765 0.611765
82131 0.662745 0.662745
82132 0.670588 0.670588
82133 0.654902 0.654902
82134 0.745098 0.745098
82135 0.756863 0.756863
82136 0.733333 0.733333
82137 0.831373 0.831373
82138 0.843137 0.843137
82139 0.815686 0.815686
82140 0.815686 0.815686
82141 0.827451 0.827451
82142 0.8 0.8
82143 0.705882 0.705882
82144 0.721569 0.721569
82145 0.698039 0.698039
82146 0.686275 0.686275
82147 0.698039 0.698039
82148 0.670588 0.670588
82149 0.745098 0.745098
82150 0.752941 0.752941
82151 0.72549 0.72549
82152 0.690196 0.690196
82153 0.701961 0.701961
82154 0.67451 0.67451
82155 0.533333 0.533333
82156 0.537255 0.537255
82157 0.513726 0.513726
82158 0.470588 0.470588
82159 0.501961 0.501961
82160 0.505882 0.505882
82161 0.443137 0.443137
82162 0.45098 0.45098
82163 0.462745 0.462745
82164 0.380392 0.380392
82165 0.345098 0.345098
82166 0.34902 0.34902
82167 0.529412 0.529412
82168 0.494118 0.494118
82169 0.505882 0.505882
82170 0.490196 0.490196
82171 0.458824 0.458824
82172 0.466667 0.466667
82173 0.368627 0.368627
82174 0.333333 0.333333
82175 0.321569 0.321569
82176 0.823529 0.823529
82177 0.839216 0.839216
82178 0.827451 0.827451
82179 0.831373 0.831373
82180 0.843137 0.843137
82181 0.827451 0.827451
82182 0.847059 0.847059
82183 0.858824 0.858824
82184 0.839216 0.839216
82185 0.87451 0.87451
82186 0.886275 0.886275
82187 0.866667 0.866667
82188 0.905882 0.905882
82189 0.913726 0.913726
82190 0.890196 0.890196
82191 0.866667 0.866667
82192 0.870588 0.870588
82193 0.85098 0.85098
82194 0.835294 0.835294
82195 0.839216 0.839216
82196 0.819608 0.819608
82197 0.835294 0.835294
82198 0.839216 0.839216
82199 0.815686 0.815686
82200 0.858824 0.858824
82201 0.862745 0.862745
82202 0.847059 0.847059
82203 0.854902 0.854902
82204 0.854902 0.854902
82205 0.843137 0.843137
82206 0.827451 0.827451
82207 0.835294 0.835294
82208 0.819608 0.819608
82209 0.831373 0.831373
82210 0.847059 0.847059
82211 0.831373 0.831373
82212 0.803922 0.803922
82213 0.823529 0.823529
82214 0.815686 0.815686
82215 0.756863 0.756863
82216 0.772549 0.772549
82217 0.768628 0.768628
82218 0.745098 0.745098
82219 0.760784 0.760784
82220 0.760784 0.760784
82221 0.756863 0.756863
82222 0.768628 0.768628
82223 0.776471 0.776471
82224 0.752941 0.752941
82225 0.764706 0.764706
82226 0.772549 0.772549
82227 0.756863 0.756863
82228 0.772549 0.772549
82229 0.768628 0.768628
82230 0.694118 0.694118
82231 0.705882 0.705882
82232 0.698039 0.698039
82233 0.627451 0.627451
82234 0.639216 0.639216
82235 0.627451 0.627451
82236 0.592157 0.592157
82237 0.6 0.6
82238 0.607843 0.607843
82239 0.533333 0.533333
82240 0.556863 0.556863
82241 0.572549 0.572549
82242 0.576471 0.576471
82243 0.607843 0.607843
82244 0.627451 0.627451
82245 0.603922 0.603922
82246 0.631373 0.631373
82247 0.658824 0.658824
82248 0.615686 0.615686
82249 0.643137 0.643137
82250 0.666667 0.666667
82251 0.615686 0.615686
82252 0.647059 0.647059
82253 0.678431 0.678431
82254 0.615686 0.615686
82255 0.643137 0.643137
82256 0.678431 0.678431
82257 0.619608 0.619608
82258 0.65098 0.65098
82259 0.686275 0.686275
82260 0.631373 0.631373
82261 0.662745 0.662745
82262 0.690196 0.690196
82263 0.647059 0.647059
82264 0.678431 0.678431
82265 0.698039 0.698039
82266 0.662745 0.662745
82267 0.690196 0.690196
82268 0.713726 0.713726
82269 0.658824 0.658824
82270 0.690196 0.690196
82271 0.713726 0.713726
82272 0.662745 0.662745
82273 0.690196 0.690196
82274 0.713726 0.713726
82275 0.643137 0.643137
82276 0.670588 0.670588
82277 0.694118 0.694118
82278 0.670588 0.670588
82279 0.694118 0.694118
82280 0.709804 0.709804
82281 0.713726 0.713726
82282 0.737255 0.737255
82283 0.752941 0.752941
82284 0.74902 0.74902
82285 0.764706 0.764706
82286 0.784314 0.784314
82287 0.756863 0.756863
82288 0.772549 0.772549
82289 0.780392 0.780392
82290 0.737255 0.737255
82291 0.74902 0.74902
82292 0.74902 0.74902
82293 0.741176 0.741176
82294 0.752941 0.752941
82295 0.74902 0.74902
82296 0.733333 0.733333
82297 0.745098 0.745098
82298 0.729412 0.729412
82299 0.698039 0.698039
82300 0.713726 0.713726
82301 0.709804 0.709804
82302 0.717647 0.717647
82303 0.737255 0.737255
82304 0.745098 0.745098
82305 0.635294 0.635294
82306 0.65098 0.65098
82307 0.65098 0.65098
82308 0.615686 0.615686
82309 0.627451 0.627451
82310 0.615686 0.615686
82311 0.694118 0.694118
82312 0.694118 0.694118
82313 0.678431 0.678431
82314 0.807843 0.807843
82315 0.811765 0.811765
82316 0.796079 0.796079
82317 0.847059 0.847059
82318 0.854902 0.854902
82319 0.843137 0.843137
82320 0.745098 0.745098
82321 0.752941 0.752941
82322 0.741176 0.741176
82323 0.560784 0.560784
82324 0.576471 0.576471
82325 0.572549 0.572549
82326 0.627451 0.627451
82327 0.639216 0.639216
82328 0.635294 0.635294
82329 0.741176 0.741176
82330 0.752941 0.752941
82331 0.764706 0.764706
82332 0.729412 0.729412
82333 0.745098 0.745098
82334 0.756863 0.756863
82335 0.717647 0.717647
82336 0.737255 0.737255
82337 0.752941 0.752941
82338 0.647059 0.647059
82339 0.67451 0.67451
82340 0.698039 0.698039
82341 0.603922 0.603922
82342 0.635294 0.635294
82343 0.666667 0.666667
82344 0.580392 0.580392
82345 0.619608 0.619608
82346 0.647059 0.647059
82347 0.6 0.6
82348 0.631373 0.631373
82349 0.658824 0.658824
82350 0.611765 0.611765
82351 0.643137 0.643137
82352 0.654902 0.654902
82353 0.607843 0.607843
82354 0.635294 0.635294
82355 0.631373 0.631373
82356 0.647059 0.647059
82357 0.666667 0.666667
82358 0.662745 0.662745
82359 0.717647 0.717647
82360 0.721569 0.721569
82361 0.721569 0.721569
82362 0.717647 0.717647
82363 0.72549 0.72549
82364 0.721569 0.721569
82365 0.713726 0.713726
82366 0.721569 0.721569
82367 0.709804 0.709804
82368 0.713726 0.713726
82369 0.721569 0.721569
82370 0.705882 0.705882
82371 0.788235 0.788235
82372 0.796079 0.796079
82373 0.776471 0.776471
82374 0.85098 0.85098
82375 0.858824 0.858824
82376 0.835294 0.835294
82377 0.862745 0.862745
82378 0.870588 0.870588
82379 0.843137 0.843137
82380 0.858824 0.858824
82381 0.870588 0.870588
82382 0.839216 0.839216
82383 0.839216 0.839216
82384 0.847059 0.847059
82385 0.823529 0.823529
82386 0.737255 0.737255
82387 0.745098 0.745098
82388 0.729412 0.729412
82389 0.678431 0.678431
82390 0.686275 0.686275
82391 0.67451 0.67451
82392 0.713726 0.713726
82393 0.721569 0.721569
82394 0.701961 0.701961
82395 0.752941 0.752941
82396 0.764706 0.764706
82397 0.737255 0.737255
82398 0.803922 0.803922
82399 0.815686 0.815686
82400 0.788235 0.788235
82401 0.831373 0.831373
82402 0.839216 0.839216
82403 0.811765 0.811765
82404 0.831373 0.831373
82405 0.839216 0.839216
82406 0.811765 0.811765
82407 0.839216 0.839216
82408 0.85098 0.85098
82409 0.823529 0.823529
82410 0.905882 0.905882
82411 0.917647 0.917647
82412 0.890196 0.890196
82413 0.843137 0.843137
82414 0.854902 0.854902
82415 0.819608 0.819608
82416 0.796079 0.796079
82417 0.803922 0.803922
82418 0.756863 0.756863
82419 0.823529 0.823529
82420 0.831373 0.831373
82421 0.788235 0.788235
82422 0.87451 0.87451
82423 0.882353 0.882353
82424 0.847059 0.847059
82425 0.854902 0.854902
82426 0.862745 0.862745
82427 0.827451 0.827451
82428 0.819608 0.819608
82429 0.823529 0.823529
82430 0.792157 0.792157
82431 0.698039 0.698039
82432 0.713726 0.713726
82433 0.690196 0.690196
82434 0.72549 0.72549
82435 0.741176 0.741176
82436 0.721569 0.721569
82437 0.768628 0.768628
82438 0.776471 0.776471
82439 0.760784 0.760784
82440 0.792157 0.792157
82441 0.792157 0.792157
82442 0.776471 0.776471
82443 0.839216 0.839216
82444 0.839216 0.839216
82445 0.823529 0.823529
82446 0.858824 0.858824
82447 0.854902 0.854902
82448 0.839216 0.839216
82449 0.807843 0.807843
82450 0.815686 0.815686
82451 0.788235 0.788235
82452 0.839216 0.839216
82453 0.847059 0.847059
82454 0.815686 0.815686
82455 0.870588 0.870588
82456 0.878431 0.878431
82457 0.854902 0.854902
82458 0.792157 0.792157
82459 0.796079 0.796079
82460 0.780392 0.780392
82461 0.745098 0.745098
82462 0.752941 0.752941
82463 0.737255 0.737255
82464 0.792157 0.792157
82465 0.796079 0.796079
82466 0.784314 0.784314
82467 0.792157 0.792157
82468 0.8 0.8
82469 0.796079 0.796079
82470 0.737255 0.737255
82471 0.745098 0.745098
82472 0.741176 0.741176
82473 0.643137 0.643137
82474 0.65098 0.65098
82475 0.647059 0.647059
82476 0.619608 0.619608
82477 0.627451 0.627451
82478 0.623529 0.623529
82479 0.694118 0.694118
82480 0.701961 0.701961
82481 0.698039 0.698039
82482 0.686275 0.686275
82483 0.694118 0.694118
82484 0.694118 0.694118
82485 0.631373 0.631373
82486 0.643137 0.643137
82487 0.65098 0.65098
82488 0.666667 0.666667
82489 0.682353 0.682353
82490 0.682353 0.682353
82491 0.647059 0.647059
82492 0.666667 0.666667
82493 0.666667 0.666667
82494 0.631373 0.631373
82495 0.654902 0.654902
82496 0.65098 0.65098
82497 0.627451 0.627451
82498 0.647059 0.647059
82499 0.65098 0.65098
82500 0.588235 0.588235
82501 0.603922 0.603922
82502 0.627451 0.627451
82503 0.588235 0.588235
82504 0.6 0.6
82505 0.623529 0.623529
82506 0.627451 0.627451
82507 0.635294 0.635294
82508 0.65098 0.65098
82509 0.666667 0.666667
82510 0.670588 0.670588
82511 0.682353 0.682353
82512 0.654902 0.654902
82513 0.662745 0.662745
82514 0.662745 0.662745
82515 0.654902 0.654902
82516 0.658824 0.658824
82517 0.65098 0.65098
82518 0.756863 0.756863
82519 0.760784 0.760784
82520 0.741176 0.741176
82521 0.729412 0.729412
82522 0.733333 0.733333
82523 0.713726 0.713726
82524 0.776471 0.776471
82525 0.780392 0.780392
82526 0.764706 0.764706
82527 0.796079 0.796079
82528 0.8 0.8
82529 0.780392 0.780392
82530 0.772549 0.772549
82531 0.776471 0.776471
82532 0.756863 0.756863
82533 0.819608 0.819608
82534 0.819608 0.819608
82535 0.811765 0.811765
82536 0.792157 0.792157
82537 0.792157 0.792157
82538 0.784314 0.784314
82539 0.737255 0.737255
82540 0.741176 0.741176
82541 0.729412 0.729412
82542 0.741176 0.741176
82543 0.745098 0.745098
82544 0.729412 0.729412
82545 0.760784 0.760784
82546 0.764706 0.764706
82547 0.745098 0.745098
82548 0.807843 0.807843
82549 0.815686 0.815686
82550 0.792157 0.792157
82551 0.854902 0.854902
82552 0.858824 0.858824
82553 0.835294 0.835294
82554 0.843137 0.843137
82555 0.847059 0.847059
82556 0.823529 0.823529
82557 0.811765 0.811765
82558 0.811765 0.811765
82559 0.788235 0.788235
82560 0.737255 0.737255
82561 0.745098 0.745098
82562 0.729412 0.729412
82563 0.745098 0.745098
82564 0.764706 0.764706
82565 0.772549 0.772549
82566 0.756863 0.756863
82567 0.788235 0.788235
82568 0.796079 0.796079
82569 0.788235 0.788235
82570 0.815686 0.815686
82571 0.803922 0.803922
82572 0.823529 0.823529
82573 0.847059 0.847059
82574 0.847059 0.847059
82575 0.843137 0.843137
82576 0.862745 0.862745
82577 0.870588 0.870588
82578 0.847059 0.847059
82579 0.862745 0.862745
82580 0.866667 0.866667
82581 0.878431 0.878431
82582 0.890196 0.890196
82583 0.886275 0.886275
82584 0.905882 0.905882
82585 0.913726 0.913726
82586 0.898039 0.898039
82587 0.898039 0.898039
82588 0.901961 0.901961
82589 0.878431 0.878431
82590 0.898039 0.898039
82591 0.901961 0.901961
82592 0.878431 0.878431
82593 0.862745 0.862745
82594 0.866667 0.866667
82595 0.839216 0.839216
82596 0.823529 0.823529
82597 0.827451 0.827451
82598 0.807843 0.807843
82599 0.780392 0.780392
82600 0.780392 0.780392
82601 0.784314 0.784314
82602 0.67451 0.67451
82603 0.690196 0.690196
82604 0.694118 0.694118
82605 0.619608 0.619608
82606 0.647059 0.647059
82607 0.647059 0.647059
82608 0.54902 0.54902
82609 0.568627 0.568627
82610 0.576471 0.576471
82611 0.47451 0.47451
82612 0.498039 0.498039
82613 0.509804 0.509804
82614 0.478431 0.478431
82615 0.498039 0.498039
82616 0.517647 0.517647
82617 0.52549 0.52549
82618 0.545098 0.545098
82619 0.560784 0.560784
82620 0.541176 0.541176
82621 0.560784 0.560784
82622 0.560784 0.560784
82623 0.678431 0.678431
82624 0.698039 0.698039
82625 0.701961 0.701961
82626 0.796079 0.796079
82627 0.811765 0.811765
82628 0.811765 0.811765
82629 0.796079 0.796079
82630 0.803922 0.803922
82631 0.803922 0.803922
82632 0.780392 0.780392
82633 0.792157 0.792157
82634 0.788235 0.788235
82635 0.780392 0.780392
82636 0.792157 0.792157
82637 0.788235 0.788235
82638 0.8 0.8
82639 0.811765 0.811765
82640 0.807843 0.807843
82641 0.811765 0.811765
82642 0.823529 0.823529
82643 0.819608 0.819608
82644 0.792157 0.792157
82645 0.811765 0.811765
82646 0.807843 0.807843
82647 0.788235 0.788235
82648 0.807843 0.807843
82649 0.811765 0.811765
82650 0.811765 0.811765
82651 0.831373 0.831373
82652 0.839216 0.839216
82653 0.827451 0.827451
82654 0.847059 0.847059
82655 0.847059 0.847059
82656 0.807843 0.807843
82657 0.819608 0.819608
82658 0.823529 0.823529
82659 0.74902 0.74902
82660 0.760784 0.760784
82661 0.764706 0.764706
82662 0.705882 0.705882
82663 0.717647 0.717647
82664 0.721569 0.721569
82665 0.764706 0.764706
82666 0.776471 0.776471
82667 0.780392 0.780392
82668 0.803922 0.803922
82669 0.815686 0.815686
82670 0.815686 0.815686
82671 0.8 0.8
82672 0.803922 0.803922
82673 0.803922 0.803922
82674 0.772549 0.772549
82675 0.788235 0.788235
82676 0.796079 0.796079
82677 0.764706 0.764706
82678 0.784314 0.784314
82679 0.796079 0.796079
82680 0.756863 0.756863
82681 0.776471 0.776471
82682 0.788235 0.788235
82683 0.690196 0.690196
82684 0.694118 0.694118
82685 0.705882 0.705882
82686 0.682353 0.682353
82687 0.690196 0.690196
82688 0.694118 0.694118
82689 0.713726 0.713726
82690 0.729412 0.729412
82691 0.721569 0.721569
82692 0.8 0.8
82693 0.792157 0.792157
82694 0.764706 0.764706
82695 0.643137 0.643137
82696 0.615686 0.615686
82697 0.568627 0.568627
82698 0.666667 0.666667
82699 0.639216 0.639216
82700 0.596078 0.596078
82701 0.678431 0.678431
82702 0.662745 0.662745
82703 0.631373 0.631373
82704 0.6 0.6
82705 0.584314 0.584314
82706 0.564706 0.564706
82707 0.592157 0.592157
82708 0.576471 0.576471
82709 0.560784 0.560784
82710 0.490196 0.490196
82711 0.478431 0.478431
82712 0.458824 0.458824
82713 0.607843 0.607843
82714 0.603922 0.603922
82715 0.584314 0.584314
82716 0.717647 0.717647
82717 0.717647 0.717647
82718 0.698039 0.698039
82719 0.654902 0.654902
82720 0.654902 0.654902
82721 0.635294 0.635294
82722 0.643137 0.643137
82723 0.635294 0.635294
82724 0.6 0.6
82725 0.701961 0.701961
82726 0.690196 0.690196
82727 0.658824 0.658824
82728 0.678431 0.678431
82729 0.666667 0.666667
82730 0.647059 0.647059
82731 0.737255 0.737255
82732 0.733333 0.733333
82733 0.721569 0.721569
82734 0.745098 0.745098
82735 0.741176 0.741176
82736 0.733333 0.733333
82737 0.768628 0.768628
82738 0.764706 0.764706
82739 0.756863 0.756863
82740 0.788235 0.788235
82741 0.796079 0.796079
82742 0.784314 0.784314
82743 0.721569 0.721569
82744 0.737255 0.737255
82745 0.72549 0.72549
82746 0.631373 0.631373
82747 0.65098 0.65098
82748 0.647059 0.647059
82749 0.560784 0.560784
82750 0.580392 0.580392
82751 0.584314 0.584314
