output is 
33768 0.427451 0.427451
33769 0.572549 0.572549
33770 0.67451 0.67451
33771 0.427451 0.427451
33772 0.572549 0.572549
33773 0.67451 0.67451
33774 0.431373 0.431373
33775 0.576471 0.576471
33776 0.678431 0.678431
33777 0.431373 0.431373
33778 0.572549 0.572549
33779 0.67451 0.67451
33780 0.431373 0.431373
33781 0.572549 0.572549
33782 0.67451 0.67451
33783 0.427451 0.427451
33784 0.568627 0.568627
33785 0.670588 0.670588
33786 0.427451 0.427451
33787 0.568627 0.568627
33788 0.670588 0.670588
33789 0.427451 0.427451
33790 0.568627 0.568627
33791 0.670588 0.670588
33792 0.568627 0.568627
33793 0.705882 0.705882
33794 0.784314 0.784314
33795 0.568627 0.568627
33796 0.705882 0.705882
33797 0.784314 0.784314
33798 0.568627 0.568627
33799 0.705882 0.705882
33800 0.784314 0.784314
33801 0.572549 0.572549
33802 0.709804 0.709804
33803 0.788235 0.788235
33804 0.572549 0.572549
33805 0.709804 0.709804
33806 0.788235 0.788235
33807 0.572549 0.572549
33808 0.709804 0.709804
33809 0.788235 0.788235
33810 0.572549 0.572549
33811 0.709804 0.709804
33812 0.788235 0.788235
33813 0.572549 0.572549
33814 0.709804 0.709804
33815 0.788235 0.788235
33816 0.572549 0.572549
33817 0.709804 0.709804
33818 0.788235 0.788235
33819 0.576471 0.576471
33820 0.713726 0.713726
33821 0.792157 0.792157
33822 0.576471 0.576471
33823 0.713726 0.713726
33824 0.792157 0.792157
33825 0.576471 0.576471
33826 0.713726 0.713726
33827 0.788235 0.788235
33828 0.576471 0.576471
33829 0.713726 0.713726
33830 0.788235 0.788235
33831 0.576471 0.576471
33832 0.713726 0.713726
33833 0.788235 0.788235
33834 0.576471 0.576471
33835 0.713726 0.713726
33836 0.788235 0.788235
33837 0.576471 0.576471
33838 0.713726 0.713726
33839 0.788235 0.788235
33840 0.576471 0.576471
33841 0.713726 0.713726
33842 0.788235 0.788235
33843 0.576471 0.576471
33844 0.713726 0.713726
33845 0.792157 0.792157
33846 0.576471 0.576471
33847 0.713726 0.713726
33848 0.792157 0.792157
33849 0.576471 0.576471
33850 0.713726 0.713726
33851 0.792157 0.792157
33852 0.576471 0.576471
33853 0.713726 0.713726
33854 0.792157 0.792157
33855 0.576471 0.576471
33856 0.713726 0.713726
33857 0.792157 0.792157
33858 0.576471 0.576471
33859 0.713726 0.713726
33860 0.792157 0.792157
33861 0.580392 0.580392
33862 0.717647 0.717647
33863 0.796079 0.796079
33864 0.576471 0.576471
33865 0.713726 0.713726
33866 0.792157 0.792157
33867 0.576471 0.576471
33868 0.713726 0.713726
33869 0.792157 0.792157
33870 0.576471 0.576471
33871 0.713726 0.713726
33872 0.792157 0.792157
33873 0.576471 0.576471
33874 0.713726 0.713726
33875 0.792157 0.792157
33876 0.576471 0.576471
33877 0.709804 0.709804
33878 0.792157 0.792157
33879 0.580392 0.580392
33880 0.709804 0.709804
33881 0.792157 0.792157
33882 0.580392 0.580392
33883 0.709804 0.709804
33884 0.792157 0.792157
33885 0.584314 0.584314
33886 0.717647 0.717647
33887 0.796079 0.796079
33888 0.584314 0.584314
33889 0.717647 0.717647
33890 0.796079 0.796079
33891 0.584314 0.584314
33892 0.717647 0.717647
33893 0.796079 0.796079
33894 0.576471 0.576471
33895 0.713726 0.713726
33896 0.792157 0.792157
33897 0.576471 0.576471
33898 0.713726 0.713726
33899 0.792157 0.792157
33900 0.576471 0.576471
33901 0.713726 0.713726
33902 0.792157 0.792157
33903 0.580392 0.580392
33904 0.717647 0.717647
33905 0.796079 0.796079
33906 0.580392 0.580392
33907 0.717647 0.717647
33908 0.796079 0.796079
33909 0.580392 0.580392
33910 0.717647 0.717647
33911 0.796079 0.796079
33912 0.580392 0.580392
33913 0.717647 0.717647
33914 0.796079 0.796079
33915 0.580392 0.580392
33916 0.717647 0.717647
33917 0.796079 0.796079
33918 0.580392 0.580392
33919 0.717647 0.717647
33920 0.796079 0.796079
33921 0.580392 0.580392
33922 0.717647 0.717647
33923 0.796079 0.796079
33924 0.580392 0.580392
33925 0.717647 0.717647
33926 0.796079 0.796079
33927 0.580392 0.580392
33928 0.717647 0.717647
33929 0.796079 0.796079
33930 0.580392 0.580392
33931 0.717647 0.717647
33932 0.796079 0.796079
33933 0.580392 0.580392
33934 0.717647 0.717647
33935 0.796079 0.796079
33936 0.580392 0.580392
33937 0.717647 0.717647
33938 0.796079 0.796079
33939 0.580392 0.580392
33940 0.717647 0.717647
33941 0.796079 0.796079
33942 0.580392 0.580392
33943 0.717647 0.717647
33944 0.796079 0.796079
33945 0.580392 0.580392
33946 0.717647 0.717647
33947 0.796079 0.796079
33948 0.580392 0.580392
33949 0.717647 0.717647
33950 0.796079 0.796079
33951 0.580392 0.580392
33952 0.717647 0.717647
33953 0.796079 0.796079
33954 0.580392 0.580392
33955 0.717647 0.717647
33956 0.796079 0.796079
33957 0.580392 0.580392
33958 0.717647 0.717647
33959 0.796079 0.796079
33960 0.580392 0.580392
33961 0.717647 0.717647
33962 0.796079 0.796079
33963 0.580392 0.580392
33964 0.717647 0.717647
33965 0.796079 0.796079
33966 0.580392 0.580392
33967 0.717647 0.717647
33968 0.796079 0.796079
33969 0.580392 0.580392
33970 0.717647 0.717647
33971 0.796079 0.796079
33972 0.580392 0.580392
33973 0.717647 0.717647
33974 0.796079 0.796079
33975 0.580392 0.580392
33976 0.717647 0.717647
33977 0.796079 0.796079
33978 0.580392 0.580392
33979 0.717647 0.717647
33980 0.796079 0.796079
33981 0.580392 0.580392
33982 0.717647 0.717647
33983 0.796079 0.796079
33984 0.580392 0.580392
33985 0.717647 0.717647
33986 0.796079 0.796079
33987 0.580392 0.580392
33988 0.717647 0.717647
33989 0.796079 0.796079
33990 0.580392 0.580392
33991 0.717647 0.717647
33992 0.796079 0.796079
33993 0.580392 0.580392
33994 0.717647 0.717647
33995 0.796079 0.796079
33996 0.580392 0.580392
33997 0.717647 0.717647
33998 0.796079 0.796079
33999 0.580392 0.580392
34000 0.717647 0.717647
34001 0.796079 0.796079
34002 0.580392 0.580392
34003 0.717647 0.717647
34004 0.796079 0.796079
34005 0.580392 0.580392
34006 0.717647 0.717647
34007 0.796079 0.796079
34008 0.580392 0.580392
34009 0.717647 0.717647
34010 0.796079 0.796079
34011 0.580392 0.580392
34012 0.717647 0.717647
34013 0.796079 0.796079
34014 0.588235 0.588235
34015 0.717647 0.717647
34016 0.792157 0.792157
34017 0.588235 0.588235
34018 0.717647 0.717647
34019 0.792157 0.792157
34020 0.588235 0.588235
34021 0.717647 0.717647
34022 0.792157 0.792157
34023 0.588235 0.588235
34024 0.717647 0.717647
34025 0.792157 0.792157
34026 0.588235 0.588235
34027 0.717647 0.717647
34028 0.792157 0.792157
34029 0.588235 0.588235
34030 0.717647 0.717647
34031 0.792157 0.792157
34032 0.588235 0.588235
34033 0.717647 0.717647
34034 0.792157 0.792157
34035 0.588235 0.588235
34036 0.717647 0.717647
34037 0.792157 0.792157
34038 0.588235 0.588235
34039 0.717647 0.717647
34040 0.792157 0.792157
34041 0.588235 0.588235
34042 0.717647 0.717647
34043 0.792157 0.792157
34044 0.588235 0.588235
34045 0.717647 0.717647
34046 0.792157 0.792157
34047 0.588235 0.588235
34048 0.713726 0.713726
34049 0.796079 0.796079
34050 0.588235 0.588235
34051 0.713726 0.713726
34052 0.796079 0.796079
34053 0.588235 0.588235
34054 0.713726 0.713726
34055 0.796079 0.796079
34056 0.588235 0.588235
34057 0.713726 0.713726
34058 0.796079 0.796079
34059 0.588235 0.588235
34060 0.713726 0.713726
34061 0.796079 0.796079
34062 0.588235 0.588235
34063 0.713726 0.713726
34064 0.796079 0.796079
34065 0.588235 0.588235
34066 0.713726 0.713726
34067 0.796079 0.796079
34068 0.588235 0.588235
34069 0.713726 0.713726
34070 0.796079 0.796079
34071 0.588235 0.588235
34072 0.713726 0.713726
34073 0.796079 0.796079
34074 0.584314 0.584314
34075 0.709804 0.709804
34076 0.792157 0.792157
34077 0.584314 0.584314
34078 0.709804 0.709804
34079 0.792157 0.792157
34080 0.584314 0.584314
34081 0.713726 0.713726
34082 0.792157 0.792157
34083 0.580392 0.580392
34084 0.717647 0.717647
34085 0.792157 0.792157
34086 0.576471 0.576471
34087 0.713726 0.713726
34088 0.788235 0.788235
34089 0.576471 0.576471
34090 0.713726 0.713726
34091 0.788235 0.788235
34092 0.576471 0.576471
34093 0.713726 0.713726
34094 0.788235 0.788235
34095 0.576471 0.576471
34096 0.713726 0.713726
34097 0.788235 0.788235
34098 0.576471 0.576471
34099 0.713726 0.713726
34100 0.788235 0.788235
34101 0.576471 0.576471
34102 0.713726 0.713726
34103 0.788235 0.788235
34104 0.576471 0.576471
34105 0.713726 0.713726
34106 0.788235 0.788235
34107 0.572549 0.572549
34108 0.709804 0.709804
34109 0.784314 0.784314
34110 0.572549 0.572549
34111 0.709804 0.709804
34112 0.784314 0.784314
34113 0.572549 0.572549
34114 0.709804 0.709804
34115 0.784314 0.784314
34116 0.572549 0.572549
34117 0.709804 0.709804
34118 0.788235 0.788235
34119 0.572549 0.572549
34120 0.709804 0.709804
34121 0.788235 0.788235
34122 0.572549 0.572549
34123 0.709804 0.709804
34124 0.788235 0.788235
34125 0.568627 0.568627
34126 0.705882 0.705882
34127 0.784314 0.784314
34128 0.568627 0.568627
34129 0.705882 0.705882
34130 0.784314 0.784314
34131 0.572549 0.572549
34132 0.705882 0.705882
34133 0.784314 0.784314
34134 0.580392 0.580392
34135 0.705882 0.705882
34136 0.788235 0.788235
34137 0.576471 0.576471
34138 0.701961 0.701961
34139 0.784314 0.784314
34140 0.576471 0.576471
34141 0.701961 0.701961
34142 0.784314 0.784314
34143 0.576471 0.576471
34144 0.701961 0.701961
34145 0.784314 0.784314
34146 0.576471 0.576471
34147 0.701961 0.701961
34148 0.784314 0.784314
34149 0.576471 0.576471
34150 0.705882 0.705882
34151 0.780392 0.780392
34152 0.576471 0.576471
34153 0.705882 0.705882
34154 0.780392 0.780392
34155 0.572549 0.572549
34156 0.705882 0.705882
34157 0.776471 0.776471
34158 0.572549 0.572549
34159 0.701961 0.701961
34160 0.776471 0.776471
34161 0.576471 0.576471
34162 0.705882 0.705882
34163 0.780392 0.780392
34164 0.576471 0.576471
34165 0.705882 0.705882
34166 0.780392 0.780392
34167 0.572549 0.572549
34168 0.698039 0.698039
34169 0.780392 0.780392
34170 0.572549 0.572549
34171 0.698039 0.698039
34172 0.780392 0.780392
34173 0.572549 0.572549
34174 0.698039 0.698039
34175 0.780392 0.780392
34176 0.568627 0.568627
34177 0.694118 0.694118
34178 0.776471 0.776471
34179 0.568627 0.568627
34180 0.694118 0.694118
34181 0.776471 0.776471
34182 0.568627 0.568627
34183 0.694118 0.694118
34184 0.776471 0.776471
34185 0.572549 0.572549
34186 0.698039 0.698039
34187 0.780392 0.780392
34188 0.572549 0.572549
34189 0.698039 0.698039
34190 0.780392 0.780392
34191 0.572549 0.572549
34192 0.698039 0.698039
34193 0.780392 0.780392
34194 0.568627 0.568627
34195 0.694118 0.694118
34196 0.776471 0.776471
34197 0.568627 0.568627
34198 0.694118 0.694118
34199 0.776471 0.776471
34200 0.564706 0.564706
34201 0.694118 0.694118
34202 0.776471 0.776471
34203 0.560784 0.560784
34204 0.698039 0.698039
34205 0.776471 0.776471
34206 0.560784 0.560784
34207 0.698039 0.698039
34208 0.776471 0.776471
34209 0.556863 0.556863
34210 0.694118 0.694118
34211 0.772549 0.772549
34212 0.556863 0.556863
34213 0.694118 0.694118
34214 0.772549 0.772549
34215 0.556863 0.556863
34216 0.694118 0.694118
34217 0.772549 0.772549
34218 0.560784 0.560784
34219 0.686275 0.686275
34220 0.768628 0.768628
34221 0.560784 0.560784
34222 0.686275 0.686275
34223 0.768628 0.768628
34224 0.560784 0.560784
34225 0.686275 0.686275
34226 0.768628 0.768628
34227 0.564706 0.564706
34228 0.690196 0.690196
34229 0.772549 0.772549
34230 0.564706 0.564706
34231 0.690196 0.690196
34232 0.772549 0.772549
34233 0.560784 0.560784
34234 0.686275 0.686275
34235 0.768628 0.768628
34236 0.560784 0.560784
34237 0.682353 0.682353
34238 0.764706 0.764706
34239 0.560784 0.560784
34240 0.682353 0.682353
34241 0.764706 0.764706
34242 0.560784 0.560784
34243 0.682353 0.682353
34244 0.764706 0.764706
34245 0.560784 0.560784
34246 0.682353 0.682353
34247 0.764706 0.764706
34248 0.560784 0.560784
34249 0.682353 0.682353
34250 0.764706 0.764706
34251 0.556863 0.556863
34252 0.682353 0.682353
34253 0.764706 0.764706
34254 0.552941 0.552941
34255 0.678431 0.678431
34256 0.760784 0.760784
34257 0.54902 0.54902
34258 0.67451 0.67451
34259 0.756863 0.756863
34260 0.54902 0.54902
34261 0.678431 0.678431
34262 0.760784 0.760784
34263 0.54902 0.54902
34264 0.67451 0.67451
34265 0.756863 0.756863
34266 0.54902 0.54902
34267 0.67451 0.67451
34268 0.756863 0.756863
34269 0.545098 0.545098
34270 0.678431 0.678431
34271 0.756863 0.756863
34272 0.537255 0.537255
34273 0.678431 0.678431
34274 0.756863 0.756863
34275 0.537255 0.537255
34276 0.67451 0.67451
34277 0.752941 0.752941
34278 0.537255 0.537255
34279 0.67451 0.67451
34280 0.752941 0.752941
34281 0.537255 0.537255
34282 0.67451 0.67451
34283 0.752941 0.752941
34284 0.533333 0.533333
34285 0.670588 0.670588
34286 0.74902 0.74902
34287 0.533333 0.533333
34288 0.670588 0.670588
34289 0.756863 0.756863
34290 0.533333 0.533333
34291 0.670588 0.670588
34292 0.756863 0.756863
34293 0.521569 0.521569
34294 0.662745 0.662745
34295 0.745098 0.745098
34296 0.521569 0.521569
34297 0.658824 0.658824
34298 0.745098 0.745098
34299 0.529412 0.529412
34300 0.666667 0.666667
34301 0.752941 0.752941
34302 0.52549 0.52549
34303 0.666667 0.666667
34304 0.752941 0.752941
34305 0.517647 0.517647
34306 0.654902 0.654902
34307 0.741176 0.741176
34308 0.521569 0.521569
34309 0.662745 0.662745
34310 0.745098 0.745098
34311 0.521569 0.521569
34312 0.662745 0.662745
34313 0.74902 0.74902
34314 0.521569 0.521569
34315 0.658824 0.658824
34316 0.745098 0.745098
34317 0.521569 0.521569
34318 0.658824 0.658824
34319 0.745098 0.745098
34320 0.521569 0.521569
34321 0.658824 0.658824
34322 0.745098 0.745098
34323 0.521569 0.521569
34324 0.658824 0.658824
34325 0.745098 0.745098
34326 0.517647 0.517647
34327 0.654902 0.654902
34328 0.741176 0.741176
34329 0.517647 0.517647
34330 0.654902 0.654902
34331 0.741176 0.741176
34332 0.517647 0.517647
34333 0.654902 0.654902
34334 0.741176 0.741176
34335 0.517647 0.517647
34336 0.654902 0.654902
34337 0.741176 0.741176
34338 0.517647 0.517647
34339 0.654902 0.654902
34340 0.741176 0.741176
34341 0.513726 0.513726
34342 0.65098 0.65098
34343 0.737255 0.737255
34344 0.513726 0.513726
34345 0.65098 0.65098
34346 0.737255 0.737255
34347 0.513726 0.513726
34348 0.65098 0.65098
34349 0.737255 0.737255
34350 0.509804 0.509804
34351 0.647059 0.647059
34352 0.733333 0.733333
34353 0.509804 0.509804
34354 0.647059 0.647059
34355 0.733333 0.733333
34356 0.505882 0.505882
34357 0.643137 0.643137
34358 0.729412 0.729412
34359 0.505882 0.505882
34360 0.643137 0.643137
34361 0.729412 0.729412
34362 0.505882 0.505882
34363 0.643137 0.643137
34364 0.729412 0.729412
34365 0.505882 0.505882
34366 0.643137 0.643137
34367 0.729412 0.729412
34368 0.501961 0.501961
34369 0.639216 0.639216
34370 0.72549 0.72549
34371 0.501961 0.501961
34372 0.635294 0.635294
34373 0.729412 0.729412
34374 0.501961 0.501961
34375 0.631373 0.631373
34376 0.733333 0.733333
34377 0.494118 0.494118
34378 0.627451 0.627451
34379 0.72549 0.72549
34380 0.498039 0.498039
34381 0.631373 0.631373
34382 0.729412 0.729412
34383 0.498039 0.498039
34384 0.631373 0.631373
34385 0.729412 0.729412
34386 0.494118 0.494118
34387 0.627451 0.627451
34388 0.72549 0.72549
34389 0.498039 0.498039
34390 0.631373 0.631373
34391 0.72549 0.72549
34392 0.494118 0.494118
34393 0.627451 0.627451
34394 0.72549 0.72549
34395 0.494118 0.494118
34396 0.627451 0.627451
34397 0.72549 0.72549
34398 0.494118 0.494118
34399 0.627451 0.627451
34400 0.72549 0.72549
34401 0.490196 0.490196
34402 0.623529 0.623529
34403 0.721569 0.721569
34404 0.490196 0.490196
34405 0.623529 0.623529
34406 0.721569 0.721569
34407 0.490196 0.490196
34408 0.623529 0.623529
34409 0.721569 0.721569
34410 0.486275 0.486275
34411 0.619608 0.619608
34412 0.717647 0.717647
34413 0.486275 0.486275
34414 0.619608 0.619608
34415 0.717647 0.717647
34416 0.486275 0.486275
34417 0.619608 0.619608
34418 0.717647 0.717647
34419 0.482353 0.482353
34420 0.615686 0.615686
34421 0.713726 0.713726
34422 0.478431 0.478431
34423 0.611765 0.611765
34424 0.709804 0.709804
34425 0.482353 0.482353
34426 0.611765 0.611765
34427 0.709804 0.709804
34428 0.482353 0.482353
34429 0.611765 0.611765
34430 0.709804 0.709804
34431 0.486275 0.486275
34432 0.615686 0.615686
34433 0.713726 0.713726
34434 0.486275 0.486275
34435 0.615686 0.615686
34436 0.713726 0.713726
34437 0.482353 0.482353
34438 0.611765 0.611765
34439 0.709804 0.709804
34440 0.478431 0.478431
34441 0.611765 0.611765
34442 0.698039 0.698039
34443 0.478431 0.478431
34444 0.611765 0.611765
34445 0.698039 0.698039
34446 0.478431 0.478431
34447 0.611765 0.611765
34448 0.698039 0.698039
34449 0.478431 0.478431
34450 0.611765 0.611765
34451 0.698039 0.698039
34452 0.47451 0.47451
34453 0.607843 0.607843
34454 0.694118 0.694118
34455 0.47451 0.47451
34456 0.607843 0.607843
34457 0.698039 0.698039
34458 0.466667 0.466667
34459 0.607843 0.607843
34460 0.709804 0.709804
34461 0.466667 0.466667
34462 0.607843 0.607843
34463 0.709804 0.709804
34464 0.462745 0.462745
34465 0.603922 0.603922
34466 0.705882 0.705882
34467 0.462745 0.462745
34468 0.607843 0.607843
34469 0.709804 0.709804
34470 0.458824 0.458824
34471 0.6 0.6
34472 0.701961 0.701961
34473 0.454902 0.454902
34474 0.596078 0.596078
34475 0.701961 0.701961
34476 0.454902 0.454902
34477 0.596078 0.596078
34478 0.701961 0.701961
34479 0.45098 0.45098
34480 0.596078 0.596078
34481 0.698039 0.698039
34482 0.447059 0.447059
34483 0.592157 0.592157
34484 0.694118 0.694118
34485 0.447059 0.447059
34486 0.592157 0.592157
34487 0.694118 0.694118
34488 0.447059 0.447059
34489 0.592157 0.592157
34490 0.694118 0.694118
34491 0.447059 0.447059
34492 0.588235 0.588235
34493 0.690196 0.690196
34494 0.447059 0.447059
34495 0.588235 0.588235
34496 0.690196 0.690196
34497 0.447059 0.447059
34498 0.588235 0.588235
34499 0.690196 0.690196
34500 0.443137 0.443137
34501 0.584314 0.584314
34502 0.686275 0.686275
34503 0.439216 0.439216
34504 0.580392 0.580392
34505 0.682353 0.682353
34506 0.439216 0.439216
34507 0.580392 0.580392
34508 0.682353 0.682353
34509 0.439216 0.439216
34510 0.584314 0.584314
34511 0.686275 0.686275
34512 0.439216 0.439216
34513 0.584314 0.584314
34514 0.686275 0.686275
34515 0.439216 0.439216
34516 0.584314 0.584314
34517 0.686275 0.686275
34518 0.439216 0.439216
34519 0.584314 0.584314
34520 0.686275 0.686275
34521 0.435294 0.435294
34522 0.580392 0.580392
34523 0.682353 0.682353
34524 0.431373 0.431373
34525 0.576471 0.576471
34526 0.678431 0.678431
34527 0.435294 0.435294
34528 0.580392 0.580392
34529 0.682353 0.682353
34530 0.431373 0.431373
34531 0.576471 0.576471
34532 0.678431 0.678431
34533 0.427451 0.427451
34534 0.572549 0.572549
34535 0.67451 0.67451
34536 0.427451 0.427451
34537 0.572549 0.572549
34538 0.67451 0.67451
34539 0.427451 0.427451
34540 0.572549 0.572549
34541 0.67451 0.67451
34542 0.431373 0.431373
34543 0.572549 0.572549
34544 0.67451 0.67451
34545 0.431373 0.431373
34546 0.572549 0.572549
34547 0.67451 0.67451
34548 0.427451 0.427451
34549 0.568627 0.568627
34550 0.670588 0.670588
34551 0.423529 0.423529
34552 0.564706 0.564706
34553 0.666667 0.666667
34554 0.423529 0.423529
34555 0.564706 0.564706
34556 0.666667 0.666667
34557 0.423529 0.423529
34558 0.564706 0.564706
34559 0.666667 0.666667
34560 0.572549 0.572549
34561 0.705882 0.705882
34562 0.784314 0.784314
34563 0.572549 0.572549
34564 0.705882 0.705882
34565 0.784314 0.784314
34566 0.572549 0.572549
34567 0.705882 0.705882
34568 0.784314 0.784314
34569 0.576471 0.576471
34570 0.709804 0.709804
34571 0.788235 0.788235
34572 0.576471 0.576471
34573 0.709804 0.709804
34574 0.788235 0.788235
34575 0.576471 0.576471
34576 0.709804 0.709804
34577 0.788235 0.788235
34578 0.576471 0.576471
34579 0.709804 0.709804
34580 0.788235 0.788235
34581 0.580392 0.580392
34582 0.705882 0.705882
34583 0.788235 0.788235
34584 0.580392 0.580392
34585 0.709804 0.709804
34586 0.788235 0.788235
34587 0.584314 0.584314
34588 0.713726 0.713726
34589 0.792157 0.792157
34590 0.584314 0.584314
34591 0.709804 0.709804
34592 0.792157 0.792157
34593 0.580392 0.580392
34594 0.713726 0.713726
34595 0.788235 0.788235
34596 0.580392 0.580392
34597 0.713726 0.713726
34598 0.788235 0.788235
34599 0.580392 0.580392
34600 0.713726 0.713726
34601 0.788235 0.788235
34602 0.580392 0.580392
34603 0.713726 0.713726
34604 0.788235 0.788235
34605 0.580392 0.580392
34606 0.713726 0.713726
34607 0.788235 0.788235
34608 0.580392 0.580392
34609 0.713726 0.713726
34610 0.788235 0.788235
34611 0.580392 0.580392
34612 0.713726 0.713726
34613 0.792157 0.792157
34614 0.580392 0.580392
34615 0.713726 0.713726
34616 0.792157 0.792157
34617 0.580392 0.580392
34618 0.713726 0.713726
34619 0.792157 0.792157
34620 0.580392 0.580392
34621 0.713726 0.713726
34622 0.792157 0.792157
34623 0.580392 0.580392
34624 0.713726 0.713726
34625 0.792157 0.792157
34626 0.580392 0.580392
34627 0.713726 0.713726
34628 0.792157 0.792157
34629 0.580392 0.580392
34630 0.717647 0.717647
34631 0.792157 0.792157
34632 0.580392 0.580392
34633 0.713726 0.713726
34634 0.792157 0.792157
34635 0.580392 0.580392
34636 0.713726 0.713726
34637 0.792157 0.792157
34638 0.580392 0.580392
34639 0.713726 0.713726
34640 0.792157 0.792157
34641 0.580392 0.580392
34642 0.713726 0.713726
34643 0.792157 0.792157
34644 0.584314 0.584314
34645 0.709804 0.709804
34646 0.792157 0.792157
34647 0.584314 0.584314
34648 0.709804 0.709804
34649 0.792157 0.792157
34650 0.584314 0.584314
34651 0.709804 0.709804
34652 0.792157 0.792157
34653 0.588235 0.588235
34654 0.713726 0.713726
34655 0.792157 0.792157
34656 0.588235 0.588235
34657 0.713726 0.713726
34658 0.792157 0.792157
34659 0.588235 0.588235
34660 0.713726 0.713726
34661 0.792157 0.792157
34662 0.580392 0.580392
34663 0.713726 0.713726
34664 0.792157 0.792157
34665 0.580392 0.580392
34666 0.713726 0.713726
34667 0.792157 0.792157
34668 0.580392 0.580392
34669 0.713726 0.713726
34670 0.792157 0.792157
34671 0.580392 0.580392
34672 0.717647 0.717647
34673 0.792157 0.792157
34674 0.580392 0.580392
34675 0.717647 0.717647
34676 0.792157 0.792157
34677 0.580392 0.580392
34678 0.717647 0.717647
34679 0.792157 0.792157
34680 0.580392 0.580392
34681 0.717647 0.717647
34682 0.788235 0.788235
34683 0.580392 0.580392
34684 0.717647 0.717647
34685 0.788235 0.788235
34686 0.580392 0.580392
34687 0.717647 0.717647
34688 0.788235 0.788235
34689 0.580392 0.580392
34690 0.717647 0.717647
34691 0.788235 0.788235
34692 0.580392 0.580392
34693 0.717647 0.717647
34694 0.788235 0.788235
34695 0.580392 0.580392
34696 0.717647 0.717647
34697 0.788235 0.788235
34698 0.580392 0.580392
34699 0.717647 0.717647
34700 0.792157 0.792157
34701 0.584314 0.584314
34702 0.717647 0.717647
34703 0.796079 0.796079
34704 0.580392 0.580392
34705 0.717647 0.717647
34706 0.792157 0.792157
34707 0.580392 0.580392
34708 0.717647 0.717647
34709 0.792157 0.792157
34710 0.580392 0.580392
34711 0.717647 0.717647
34712 0.792157 0.792157
34713 0.580392 0.580392
34714 0.717647 0.717647
34715 0.792157 0.792157
34716 0.580392 0.580392
34717 0.717647 0.717647
34718 0.792157 0.792157
34719 0.580392 0.580392
34720 0.717647 0.717647
34721 0.792157 0.792157
34722 0.580392 0.580392
34723 0.717647 0.717647
34724 0.792157 0.792157
34725 0.580392 0.580392
34726 0.717647 0.717647
34727 0.792157 0.792157
34728 0.580392 0.580392
34729 0.717647 0.717647
34730 0.792157 0.792157
34731 0.580392 0.580392
34732 0.717647 0.717647
34733 0.792157 0.792157
34734 0.580392 0.580392
34735 0.717647 0.717647
34736 0.792157 0.792157
34737 0.580392 0.580392
34738 0.717647 0.717647
34739 0.792157 0.792157
34740 0.580392 0.580392
34741 0.717647 0.717647
34742 0.796079 0.796079
34743 0.580392 0.580392
34744 0.717647 0.717647
34745 0.796079 0.796079
34746 0.580392 0.580392
34747 0.717647 0.717647
34748 0.796079 0.796079
34749 0.584314 0.584314
34750 0.717647 0.717647
34751 0.796079 0.796079
34752 0.584314 0.584314
34753 0.717647 0.717647
34754 0.796079 0.796079
34755 0.584314 0.584314
34756 0.717647 0.717647
34757 0.796079 0.796079
34758 0.584314 0.584314
34759 0.717647 0.717647
34760 0.796079 0.796079
34761 0.584314 0.584314
34762 0.717647 0.717647
34763 0.796079 0.796079
34764 0.584314 0.584314
34765 0.717647 0.717647
34766 0.796079 0.796079
34767 0.584314 0.584314
34768 0.717647 0.717647
34769 0.796079 0.796079
34770 0.584314 0.584314
34771 0.717647 0.717647
34772 0.796079 0.796079
34773 0.584314 0.584314
34774 0.717647 0.717647
34775 0.796079 0.796079
34776 0.584314 0.584314
34777 0.717647 0.717647
34778 0.796079 0.796079
34779 0.584314 0.584314
34780 0.717647 0.717647
34781 0.796079 0.796079
34782 0.588235 0.588235
34783 0.717647 0.717647
34784 0.792157 0.792157
34785 0.588235 0.588235
34786 0.717647 0.717647
34787 0.792157 0.792157
34788 0.588235 0.588235
34789 0.717647 0.717647
34790 0.792157 0.792157
34791 0.588235 0.588235
34792 0.717647 0.717647
34793 0.792157 0.792157
34794 0.588235 0.588235
34795 0.717647 0.717647
34796 0.792157 0.792157
34797 0.588235 0.588235
34798 0.717647 0.717647
34799 0.792157 0.792157
34800 0.588235 0.588235
34801 0.717647 0.717647
34802 0.792157 0.792157
34803 0.588235 0.588235
34804 0.717647 0.717647
34805 0.792157 0.792157
34806 0.588235 0.588235
34807 0.717647 0.717647
34808 0.792157 0.792157
34809 0.588235 0.588235
34810 0.717647 0.717647
34811 0.792157 0.792157
34812 0.588235 0.588235
34813 0.717647 0.717647
34814 0.792157 0.792157
34815 0.588235 0.588235
34816 0.713726 0.713726
34817 0.792157 0.792157
34818 0.588235 0.588235
34819 0.713726 0.713726
34820 0.792157 0.792157
34821 0.588235 0.588235
34822 0.713726 0.713726
34823 0.792157 0.792157
34824 0.588235 0.588235
34825 0.713726 0.713726
34826 0.792157 0.792157
34827 0.588235 0.588235
34828 0.713726 0.713726
34829 0.792157 0.792157
34830 0.588235 0.588235
34831 0.713726 0.713726
34832 0.792157 0.792157
34833 0.588235 0.588235
34834 0.713726 0.713726
34835 0.792157 0.792157
34836 0.588235 0.588235
34837 0.713726 0.713726
34838 0.792157 0.792157
34839 0.588235 0.588235
34840 0.713726 0.713726
34841 0.792157 0.792157
34842 0.584314 0.584314
34843 0.709804 0.709804
